"Run","Assay Type","AvgSpotLen","Bases","BioProject","BioSample","BioSampleModel","Bytes","Center Name","Consent","Cultivar","DATASTORE filetype","DATASTORE provider","DATASTORE region","dev_stage","Experiment","geo_loc_name_country","geo_loc_name_country_continent","geo_loc_name","Instrument","Library Name","LibraryLayout","LibrarySelection","LibrarySource","Number","Organism","Platform","ReleaseDate","Sample Name","SRA Study","tissue"
"SRR5891897","WGS",300,8621322000,"PRJNA393611","SAMN07341674","Plant",3228933990,"YUNNAN AGRICULTURAL UNIVERSITY","public","Chasselas Blanc","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057379","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-367","PAIRED","RANDOM","GENOMIC",10471,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-367","SRP114740","leaf"
"SRR5891898","WGS",300,10042905900,"PRJNA393611","SAMN07341675","Plant",3907162099,"YUNNAN AGRICULTURAL UNIVERSITY","public","Uva Sacra","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057378","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-281","PAIRED","RANDOM","GENOMIC",10472,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-281","SRP114740","leaf"
"SRR5891899","WGS",300,13078633800,"PRJNA393611","SAMN07341678","Plant",4884859280,"YUNNAN AGRICULTURAL UNIVERSITY","public","Volga Don","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057377","Uzbekistan","Asia","Uzbekistan","Illumina HiSeq 4000","TA-330","PAIRED","RANDOM","GENOMIC",10475,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-330","SRP114740","leaf"
"SRR5891900","WGS",300,5505482100,"PRJNA393611","SAMN07341679","Plant",2146511280,"YUNNAN AGRICULTURAL UNIVERSITY","public","Panonia","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057376","Yugoslavia","Europe","Yugoslavia","Illumina HiSeq 4000","TA-266","PAIRED","RANDOM","GENOMIC",10476,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-266","SRP114740","leaf"
"SRR5891901","WGS",300,9835521600,"PRJNA393611","SAMN07341597","Plant",3585184336,"YUNNAN AGRICULTURAL UNIVERSITY","public","Ikawa1025","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057375","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-378","PAIRED","RANDOM","GENOMIC",10394,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-378","SRP114740","leaf"
"SRR5891902","WGS",300,6556886100,"PRJNA393611","SAMN07341596","Plant",2476469363,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hybride France","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057374","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-143","PAIRED","RANDOM","GENOMIC",10393,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-143","SRP114740","leaf"
"SRR5891903","WGS",300,7783056300,"PRJNA393611","SAMN07341462","Plant",2959665759,"YUNNAN AGRICULTURAL UNIVERSITY","public","Berlandieri Resseguier 2","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057373","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-214","PAIRED","RANDOM","GENOMIC",10259,"Vitis cinerea","ILLUMINA","2019-03-22T00:00:00Z","TA-214","SRP114740","leaf"
"SRR5891904","WGS",300,6558710700,"PRJNA393611","SAMN07341594","Plant",2571853410,"YUNNAN AGRICULTURAL UNIVERSITY","public","Hongze","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057372","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-144","PAIRED","RANDOM","GENOMIC",10391,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-144","SRP114740","leaf"
"SRR5891905","WGS",300,14536159200,"PRJNA393611","SAMN07341601","Plant",5120432030,"YUNNAN AGRICULTURAL UNIVERSITY","public","Meisibisan","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057371","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-82","PAIRED","RANDOM","GENOMIC",10398,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-82","SRP114740","leaf"
"SRR5891906","WGS",300,6324690600,"PRJNA393611","SAMN07341600","Plant",2414060592,"YUNNAN AGRICULTURAL UNIVERSITY","public","Meiguizi","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057370","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-130","PAIRED","RANDOM","GENOMIC",10397,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-130","SRP114740","leaf"
"SRR5891907","WGS",300,6728050200,"PRJNA393611","SAMN07341599","Plant",2563383064,"YUNNAN AGRICULTURAL UNIVERSITY","public","Kokuho NO.2","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057369","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-243","PAIRED","RANDOM","GENOMIC",10396,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-243","SRP114740","leaf"
"SRR5891908","WGS",300,7262871000,"PRJNA393611","SAMN07341598","Plant",2833904494,"YUNNAN AGRICULTURAL UNIVERSITY","public","Jingyan (4N)","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057368","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-175","PAIRED","RANDOM","GENOMIC",10395,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-175","SRP114740","leaf"
"SRR5891909","WGS",300,5128491900,"PRJNA393611","SAMN07341456","Plant",1953252006,"YUNNAN AGRICULTURAL UNIVERSITY","public","Summer Grape","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057367","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-163","PAIRED","RANDOM","GENOMIC",10253,"Vitis aestivalis","ILLUMINA","2019-03-22T00:00:00Z","TA-163","SRP114740","leaf"
"SRR5891910","WGS",300,7799641500,"PRJNA393611","SAMN07341457","Plant",3154081949,"YUNNAN AGRICULTURAL UNIVERSITY","public","Summer Grape","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057366","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-305","PAIRED","RANDOM","GENOMIC",10254,"Vitis aestivalis","ILLUMINA","2019-03-22T00:00:00Z","TA-305","SRP114740","leaf"
"SRR5891911","WGS",300,9842214600,"PRJNA393611","SAMN07341454","Plant",3582762017,"YUNNAN AGRICULTURAL UNIVERSITY","public","Brush Grape\, Mapleleaf Grape","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057365","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-167","PAIRED","RANDOM","GENOMIC",10251,"Vitis acerifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-167","SRP114740","leaf"
"SRR5891912","WGS",300,7568255100,"PRJNA393611","SAMN07341455","Plant",2975960588,"YUNNAN AGRICULTURAL UNIVERSITY","public","Brush Grape\, Mapleleaf Grape","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057364","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6121","PAIRED","RANDOM","GENOMIC",10252,"Vitis acerifolia","ILLUMINA","2019-03-22T00:00:00Z","TA-6121","SRP114740","leaf"
"SRR5891913","WGS",300,7086257100,"PRJNA393611","SAMN07341460","Plant",2715481248,"YUNNAN AGRICULTURAL UNIVERSITY","public","Blue Grape\, Silverleaf Grape","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057363","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5875","PAIRED","RANDOM","GENOMIC",10257,"Vitis aestivalis","ILLUMINA","2019-03-22T00:00:00Z","TA-5875","SRP114740","leaf"
"SRR5891914","WGS",300,10963027500,"PRJNA393611","SAMN07341461","Plant",4336556823,"YUNNAN AGRICULTURAL UNIVERSITY","public","Canyon Grape","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057362","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6125","PAIRED","RANDOM","GENOMIC",10258,"Vitis arizonica","ILLUMINA","2019-03-22T00:00:00Z","TA-6125","SRP114740","leaf"
"SRR5891915","WGS",300,12884052300,"PRJNA393611","SAMN07341458","Plant",5179365718,"YUNNAN AGRICULTURAL UNIVERSITY","public","Summer Grape","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057361","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-5911","PAIRED","RANDOM","GENOMIC",10255,"Vitis aestivalis","ILLUMINA","2019-03-22T00:00:00Z","TA-5911","SRP114740","leaf"
"SRR5891916","WGS",300,11705508600,"PRJNA393611","SAMN07341459","Plant",4657376676,"YUNNAN AGRICULTURAL UNIVERSITY","public","Summer Grape","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057360","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6123","PAIRED","RANDOM","GENOMIC",10256,"Vitis aestivalis","ILLUMINA","2019-03-22T00:00:00Z","TA-6123","SRP114740","leaf"
"SRR5891917","WGS",300,5812805100,"PRJNA393611","SAMN07341473","Plant",2090914319,"YUNNAN AGRICULTURAL UNIVERSITY","public","Concord Grape\, Fox Grape","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057359","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-3","PAIRED","RANDOM","GENOMIC",10270,"Vitis labrusca","ILLUMINA","2019-03-22T00:00:00Z","TA-3","SRP114740","leaf"
"SRR5891918","WGS",300,12391964100,"PRJNA393611","SAMN07341587","Plant",4559172295,"YUNNAN AGRICULTURAL UNIVERSITY","public","ES-7-11-49","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057358","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-390","PAIRED","RANDOM","GENOMIC",10384,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-390","SRP114740","leaf"
"SRR5891919","WGS",300,8145818400,"PRJNA393611","SAMN07341471","Plant",3277638553,"YUNNAN AGRICULTURAL UNIVERSITY","public","Desert Wild Grape","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057357","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6132","PAIRED","RANDOM","GENOMIC",10268,"Vitis girdiana","ILLUMINA","2019-03-22T00:00:00Z","TA-6132","SRP114740","leaf"
"SRR5891920","WGS",300,8308813500,"PRJNA393611","SAMN07341467","Plant",3261088207,"YUNNAN AGRICULTURAL UNIVERSITY","public","Ashy Grape\, Grayback Grape","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057356","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6128","PAIRED","RANDOM","GENOMIC",10264,"Vitis cinerea","ILLUMINA","2019-03-22T00:00:00Z","TA-6128","SRP114740","leaf"
"SRR5891921","WGS",300,9103139100,"PRJNA393611","SAMN07341530","Plant",3298607466,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-633","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057355","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-316","PAIRED","RANDOM","GENOMIC",10327,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-316","SRP114740","leaf"
"SRR5891922","WGS",300,8374145700,"PRJNA393611","SAMN07341531","Plant",3044856474,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057354","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-75","PAIRED","RANDOM","GENOMIC",10328,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-75","SRP114740","leaf"
"SRR5891923","WGS",300,6832580100,"PRJNA393611","SAMN07341528","Plant",2542406523,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-601","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057353","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-327","PAIRED","RANDOM","GENOMIC",10325,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-327","SRP114740","leaf"
"SRR5891924","WGS",300,7888957200,"PRJNA393611","SAMN07341529","Plant",2754209548,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057352","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-74","PAIRED","RANDOM","GENOMIC",10326,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-74","SRP114740","leaf"
"SRR5891925","WGS",300,6681646800,"PRJNA393611","SAMN07341526","Plant",2395238893,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-594","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057351","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-326","PAIRED","RANDOM","GENOMIC",10323,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-326","SRP114740","leaf"
"SRR5891926","WGS",300,7581271200,"PRJNA393611","SAMN07341527","Plant",2677662988,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","fastq,sra","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057350","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-73","PAIRED","RANDOM","GENOMIC",10324,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-73","SRP114740","leaf"
"SRR5891927","WGS",300,7166259000,"PRJNA393611","SAMN07341524","Plant",2604156552,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-549","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057349","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-325","PAIRED","RANDOM","GENOMIC",10321,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-325","SRP114740","leaf"
"SRR5891928","WGS",300,8778231600,"PRJNA393611","SAMN07341525","Plant",3272211920,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057348","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-69","PAIRED","RANDOM","GENOMIC",10322,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-69","SRP114740","leaf"
"SRR5891929","WGS",300,10754435100,"PRJNA393611","SAMN07341303","Plant",4315215991,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057347","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","Z146","PAIRED","RANDOM","GENOMIC",10100,"Vitis tsoi","ILLUMINA","2019-03-22T00:00:00Z","Z146","SRP114740","leaf"
"SRR5891930","WGS",300,7895714400,"PRJNA393611","SAMN07341532","Plant",2869798076,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1-689","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057346","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-45","PAIRED","RANDOM","GENOMIC",10329,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-45","SRP114740","leaf"
"SRR5891931","WGS",300,7687360500,"PRJNA393611","SAMN07341533","Plant",2720690482,"YUNNAN AGRICULTURAL UNIVERSITY","public","05-1","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057345","uncalculated","uncalculated","not collected","Illumina HiSeq 4000","TA-76","PAIRED","RANDOM","GENOMIC",10330,"Vitis","ILLUMINA","2019-03-22T00:00:00Z","TA-76","SRP114740","leaf"
"SRR5891932","WGS",300,7725412200,"PRJNA393611","SAMN07341302","Plant",2947075099,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057344","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","Z191","PAIRED","RANDOM","GENOMIC",10099,"Vitis shenxiensis","ILLUMINA","2019-03-22T00:00:00Z","Z191","SRP114740","leaf"
"SRR5891933","WGS",300,7638795000,"PRJNA393611","SAMN07341427","Plant",2735987039,"YUNNAN AGRICULTURAL UNIVERSITY","public","Neomat","sra,fastq","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057819","Japan","Asia","Japan","Illumina HiSeq 4000","TA-99","PAIRED","RANDOM","GENOMIC",10224,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-99","SRP114740","leaf"
"SRR5891934","WGS",300,9117013200,"PRJNA393611","SAMN07341243","Plant",3368579122,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057818","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6244","PAIRED","RANDOM","GENOMIC",10040,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6244","SRP114740","leaf"
"SRR5891935","WGS",300,10422387900,"PRJNA393611","SAMN07341242","Plant",4101751901,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057817","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6243","PAIRED","RANDOM","GENOMIC",10039,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6243","SRP114740","leaf"
"SRR5891936","WGS",300,8839649700,"PRJNA393611","SAMN07341239","Plant",3206765903,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057816","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6238","PAIRED","RANDOM","GENOMIC",10036,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6238","SRP114740","leaf"
"SRR5891937","WGS",300,7130919300,"PRJNA393611","SAMN07341238","Plant",2688018531,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057815","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6237","PAIRED","RANDOM","GENOMIC",10035,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6237","SRP114740","leaf"
"SRR5891938","WGS",300,9492661500,"PRJNA393611","SAMN07341241","Plant",3716162345,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057814","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6242","PAIRED","RANDOM","GENOMIC",10038,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6242","SRP114740","leaf"
"SRR5891939","WGS",300,7141628700,"PRJNA393611","SAMN07341240","Plant",2586023763,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057813","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6239","PAIRED","RANDOM","GENOMIC",10037,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6239","SRP114740","leaf"
"SRR5891940","WGS",300,15682135200,"PRJNA393611","SAMN07341235","Plant",5633986154,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057812","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6234","PAIRED","RANDOM","GENOMIC",10032,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6234","SRP114740","leaf"
"SRR5891941","WGS",300,9385809300,"PRJNA393611","SAMN07341234","Plant",3400834148,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057811","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6233","PAIRED","RANDOM","GENOMIC",10031,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6233","SRP114740","leaf"
"SRR5891942","WGS",300,9808149300,"PRJNA393611","SAMN07341237","Plant",3881298045,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057810","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6236","PAIRED","RANDOM","GENOMIC",10034,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6236","SRP114740","leaf"
"SRR5891943","WGS",300,7831929600,"PRJNA393611","SAMN07341236","Plant",2784662257,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057809","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-6235","PAIRED","RANDOM","GENOMIC",10033,"Vitis vinifera","ILLUMINA","2019-03-22T00:00:00Z","TA-6235","SRP114740","leaf"
"SRR5891944","WGS",300,14513081100,"PRJNA393611","SAMN07341312","Plant",5281714037,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","s3,gs","gs.US,s3.us-east-1","not applicable","SRX3057808","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-190","PAIRED","RANDOM","GENOMIC",10109,"Vitis quinquangularis","ILLUMINA","2019-03-22T00:00:00Z","TA-190","SRP114740","leaf"
"SRR5891945","WGS",300,9802663200,"PRJNA393611","SAMN07341313","Plant",3835156428,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057807","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","Z180","PAIRED","RANDOM","GENOMIC",10110,"Vitis retordii","ILLUMINA","2019-03-22T00:00:00Z","Z180","SRP114740","leaf"
"SRR5891946","WGS",300,7220865900,"PRJNA393611","SAMN07341310","Plant",2599824842,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","gs,s3","gs.US,s3.us-east-1","not applicable","SRX3057806","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-124","PAIRED","RANDOM","GENOMIC",10107,"Vitis flexuosa","ILLUMINA","2019-03-22T00:00:00Z","TA-124","SRP114740","leaf"
"SRR5891947","WGS",300,10399371000,"PRJNA393611","SAMN07341311","Plant",4042985691,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","fastq,sra","gs,s3","s3.us-east-1,gs.US","not applicable","SRX3057805","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-7415","PAIRED","RANDOM","GENOMIC",10108,"Vitis heyneana","ILLUMINA","2019-03-22T00:00:00Z","TA-7415","SRP114740","leaf"
"SRR5891948","WGS",300,7567067100,"PRJNA393611","SAMN07341308","Plant",2747054716,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057804","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","TA-420","PAIRED","RANDOM","GENOMIC",10105,"Vitis yunnanensis","ILLUMINA","2019-03-22T00:00:00Z","TA-420","SRP114740","leaf"
"SRR5891949","WGS",300,8299142100,"PRJNA393611","SAMN07341309","Plant",3189401336,"YUNNAN AGRICULTURAL UNIVERSITY","public","not applicable","sra,fastq","s3,gs","s3.us-east-1,gs.US","not applicable","SRX3057803","uncalculated","uncalculated","not applicable","Illumina HiSeq 4000","Z178","PAIRED","RANDOM","GENOMIC",10106,"Vitis balansana","ILLUMINA","2019-03-22T00:00:00Z","Z178","SRP114740","leaf"
